Mooring Name,Latitude,Longitude,Date,xCO2  SW (wet) (umol/mol)
KEO,32.3,144.51,12/1/2007,338
KEO,32.3,144.51,12/1/2007,336.8
KEO,32.3,144.51,12/1/2007,336.2
KEO,32.3,144.51,12/1/2007,336.2
KEO,32.3,144.51,12/1/2007,336.5
KEO,32.3,144.51,12/1/2007,336
KEO,32.3,144.51,12/2/2007,333.7
KEO,32.3,144.51,12/2/2007,335.1
KEO,32.3,144.51,12/2/2007,333.7
KEO,32.3,144.51,12/2/2007,332.7
KEO,32.3,144.51,12/2/2007,332.9
KEO,32.3,144.51,12/2/2007,333.6
KEO,32.3,144.51,12/2/2007,334.4
KEO,32.3,144.51,12/2/2007,333.2
KEO,32.3,144.51,12/3/2007,331.4
KEO,32.3,144.51,12/3/2007,334.3
KEO,32.3,144.51,12/3/2007,333.2
KEO,32.3,144.51,12/3/2007,334.2
KEO,32.3,144.51,12/3/2007,334.4
KEO,32.3,144.51,12/3/2007,333.9
KEO,32.3,144.51,12/3/2007,334.5
KEO,32.3,144.51,12/3/2007,332.1
KEO,32.3,144.51,12/4/2007,333.4
KEO,32.3,144.51,12/4/2007,333
KEO,32.3,144.51,12/4/2007,332.8
KEO,32.3,144.51,12/4/2007,332.1
KEO,32.3,144.51,12/4/2007,330.3
KEO,32.3,144.51,12/4/2007,330.4
KEO,32.3,144.51,12/4/2007,331.7
KEO,32.3,144.51,12/4/2007,331.3
KEO,32.3,144.51,12/5/2007,332.2
KEO,32.3,144.51,12/5/2007,332.6
KEO,32.3,144.51,12/5/2007,328.9
KEO,32.3,144.51,12/5/2007,329
KEO,32.3,144.51,12/5/2007,328.8
KEO,32.3,144.51,12/5/2007,329.9
KEO,32.3,144.51,12/5/2007,330.2
KEO,32.3,144.51,12/5/2007,333.7
KEO,32.3,144.51,12/6/2007,332.8
KEO,32.3,144.51,12/6/2007,335
KEO,32.3,144.51,12/6/2007,334.3
KEO,32.3,144.51,12/6/2007,335.2
KEO,32.3,144.51,12/6/2007,335.1
KEO,32.3,144.51,12/6/2007,335.9
KEO,32.3,144.51,12/6/2007,335.8
KEO,32.3,144.51,12/6/2007,335.9
KEO,32.3,144.51,12/7/2007,334.8
KEO,32.3,144.51,12/7/2007,336.2
KEO,32.3,144.51,12/7/2007,336.1
KEO,32.3,144.51,12/7/2007,334.6
KEO,32.3,144.51,12/7/2007,335.6
KEO,32.3,144.51,12/7/2007,333
KEO,32.3,144.51,12/7/2007,336.1
KEO,32.3,144.51,12/7/2007,335.2
KEO,32.3,144.51,12/8/2007,335.1
KEO,32.3,144.51,12/8/2007,335.7
KEO,32.3,144.51,12/8/2007,329
KEO,32.3,144.51,12/8/2007,333.8
KEO,32.3,144.51,12/8/2007,333.6
KEO,32.3,144.51,12/8/2007,334.6
KEO,32.3,144.51,12/8/2007,333.7
KEO,32.3,144.51,12/8/2007,333.8
KEO,32.3,144.51,12/9/2007,332.8
KEO,32.3,144.51,12/9/2007,332.1
KEO,32.3,144.51,12/9/2007,331.6
KEO,32.3,144.51,12/9/2007,332.2
KEO,32.3,144.51,12/9/2007,331
KEO,32.3,144.51,12/9/2007,331.2
KEO,32.3,144.51,12/9/2007,330
KEO,32.3,144.51,12/9/2007,329
KEO,32.3,144.51,12/10/2007,329.8
KEO,32.3,144.51,12/10/2007,331.2
KEO,32.3,144.51,12/10/2007,330.3
