MOORING,DAY_OF_YEAR,DD,MM,YYYY,HH,SS,LATITUDE,LONGITUDE,FCO2_WAT,SST,SSS
,,,,,,,,,UATM,,
PIRATA_6S_10W,198.09,17,7,2013,2,41,-6,-10,413.2,24.89,35.685
PIRATA_6S_10W,198.13,17,7,2013,3,22,-6,-10,414.1,24.89,35.687
PIRATA_6S_10W,198.17,17,7,2013,4,56,-6,-10,414.7,24.85,35.688
PIRATA_6S_10W,198.21,17,7,2013,5,18,-6,-10,414.6,24.89,35.688
PIRATA_6S_10W,198.25,17,7,2013,6,44,-6,-10,415.1,24.86,35.689
PIRATA_6S_10W,198.29,17,7,2013,7,9,-6,-10,414.7,24.89,35.69
PIRATA_6S_10W,198.34,17,7,2013,8,35,-6,-10,414.3,24.88,35.721
PIRATA_6S_10W,198.38,17,7,2013,9,14,-6,-10,413.6,24.92,35.805
PIRATA_6S_10W,198.42,17,7,2013,10,36,-6,-10,413.6,24.94,35.833
PIRATA_6S_10W,198.46,17,7,2013,11,6,-6,-10,413.8,24.96,35.88
PIRATA_6S_10W,198.5,17,7,2013,12,42,-6,-10,413.8,25,35.923
PIRATA_6S_10W,198.54,17,7,2013,13,17,-6,-10,414,25.01,35.707
PIRATA_6S_10W,198.59,17,7,2013,14,55,-6,-10,414.5,24.98,35.701
PIRATA_6S_10W,198.63,17,7,2013,15,12,-6,-10,414.3,25,35.701
PIRATA_6S_10W,198.67,17,7,2013,16,0,-6,-10,414,24.98,35.698
PIRATA_6S_10W,198.71,17,7,2013,17,40,-6,-10,413.9,24.96,35.712
PIRATA_6S_10W,198.75,17,7,2013,18,13,-6,-10,414.4,24.92,35.704
PIRATA_6S_10W,198.79,17,7,2013,19,39,-6,-10,415.1,24.89,35.698
PIRATA_6S_10W,198.84,17,7,2013,20,33,-6,-10,415.1,24.92,35.698
PIRATA_6S_10W,198.88,17,7,2013,21,9,-6,-10,414.9,24.92,35.699
PIRATA_6S_10W,198.92,17,7,2013,22,37,-6,-10,414.8,24.91,35.706
PIRATA_6S_10W,198.96,17,7,2013,23,2,-6,-10,415,24.88,35.701
PIRATA_6S_10W,199,18,7,2013,0,56,-6,-10,415.6,24.87,35.701
PIRATA_6S_10W,199.04,18,7,2013,1,18,-6,-10,415.8,24.85,35.7
PIRATA_6S_10W,199.09,18,7,2013,2,51,-6,-10,416.5,24.84,35.7
PIRATA_6S_10W,199.13,18,7,2013,3,21,-6,-10,417.2,24.81,35.706
PIRATA_6S_10W,199.17,18,7,2013,4,21,-6,-10,417.5,24.8,35.702
PIRATA_6S_10W,199.21,18,7,2013,5,41,-6,-10,418.2,24.75,35.701
PIRATA_6S_10W,199.25,18,7,2013,6,11,-6,-10,418.1,24.79,35.706
PIRATA_6S_10W,199.29,18,7,2013,7,44,-6,-10,418,24.81,35.702
PIRATA_6S_10W,199.34,18,7,2013,8,23,-6,-10,417.9,24.77,35.698
PIRATA_6S_10W,199.38,18,7,2013,9,50,-6,-10,417.3,24.79,35.697
PIRATA_6S_10W,199.42,18,7,2013,10,7,-6,-10,417.2,24.84,35.7
PIRATA_6S_10W,199.46,18,7,2013,11,40,-6,-10,417.1,24.89,35.703
PIRATA_6S_10W,199.5,18,7,2013,12,24,-6,-10,416.8,24.96,35.704
PIRATA_6S_10W,199.54,18,7,2013,13,6,-6,-10,417.9,25,35.704
PIRATA_6S_10W,199.59,18,7,2013,14,41,-6,-10,418.7,25.05,35.706
PIRATA_6S_10W,199.63,18,7,2013,15,7,-6,-10,419.1,25.06,35.708
PIRATA_6S_10W,199.67,18,7,2013,16,26,-6,-10,419.5,25.01,35.709
PIRATA_6S_10W,199.71,18,7,2013,17,41,-6,-10,419.4,24.93,35.709
PIRATA_6S_10W,199.75,18,7,2013,18,16,-6,-10,418.2,24.92,35.71
PIRATA_6S_10W,199.79,18,7,2013,19,43,-6,-10,418,24.87,35.709
PIRATA_6S_10W,199.84,18,7,2013,20,23,-6,-10,417.8,24.9,35.709
PIRATA_6S_10W,199.88,18,7,2013,21,6,-6,-10,417.2,24.88,35.707
PIRATA_6S_10W,199.92,18,7,2013,22,8,-6,-10,417,24.88,35.707
PIRATA_6S_10W,199.96,18,7,2013,23,42,-6,-10,416.4,24.88,35.707
PIRATA_6S_10W,200,19,7,2013,0,49,-6,-10,416.1,24.85,35.708
PIRATA_6S_10W,200.04,19,7,2013,1,29,-6,-10,415.9,24.8,35.707
PIRATA_6S_10W,200.09,19,7,2013,2,5,-6,-10,416.3,24.79,35.707
PIRATA_6S_10W,200.13,19,7,2013,3,23,-6,-10,416.2,24.77,35.706
PIRATA_6S_10W,200.17,19,7,2013,4,7,-6,-10,416.4,24.77,35.706
PIRATA_6S_10W,200.21,19,7,2013,5,34,-6,-10,416.8,24.75,35.708
PIRATA_6S_10W,200.25,19,7,2013,6,9,-6,-10,416.7,24.75,35.708
PIRATA_6S_10W,200.29,19,7,2013,7,40,-6,-10,416.3,24.75,35.708
PIRATA_6S_10W,200.34,19,7,2013,8,2,-6,-10,415.8,24.75,35.707
PIRATA_6S_10W,200.38,19,7,2013,9,31,-6,-10,415.4,24.76,35.707
PIRATA_6S_10W,200.42,19,7,2013,10,36,-6,-10,415.5,24.79,35.708
PIRATA_6S_10W,200.46,19,7,2013,11,9,-6,-10,415.2,24.78,35.709
PIRATA_6S_10W,200.5,19,7,2013,12,43,-6,-10,415.8,24.79,35.707
PIRATA_6S_10W,200.54,19,7,2013,13,21,-6,-10,416.3,24.78,35.708
PIRATA_6S_10W,200.59,19,7,2013,14,39,-6,-10,415.8,24.78,35.708
PIRATA_6S_10W,200.63,19,7,2013,15,5,-6,-10,416.2,24.75,35.707
PIRATA_6S_10W,200.67,19,7,2013,16,3,-6,-10,416.4,24.75,35.705
PIRATA_6S_10W,200.71,19,7,2013,17,25,-6,-10,416.8,24.71,35.705
PIRATA_6S_10W,200.75,19,7,2013,18,58,-6,-10,417.2,24.72,35.703
PIRATA_6S_10W,200.79,19,7,2013,19,10,-6,-10,417.9,24.73,35.706
PIRATA_6S_10W,200.84,19,7,2013,20,31,-6,-10,418.4,24.7,35.703
PIRATA_6S_10W,200.88,19,7,2013,21,21,-6,-10,418,24.73,35.704
PIRATA_6S_10W,200.92,19,7,2013,22,13,-6,-10,417,24.73,35.703
PIRATA_6S_10W,200.96,19,7,2013,23,45,-6,-10,416.6,24.72,35.702
PIRATA_6S_10W,201,20,7,2013,0,18,-6,-10,417.2,24.69,35.705
PIRATA_6S_10W,201.04,20,7,2013,1,36,-6,-10,417.4,24.68,35.707
PIRATA_6S_10W,201.09,20,7,2013,2,19,-6,-10,417.8,24.63,35.707
PIRATA_6S_10W,201.13,20,7,2013,3,55,-6,-10,418,24.64,35.707
PIRATA_6S_10W,201.17,20,7,2013,4,32,-6,-10,418.3,24.63,35.706
PIRATA_6S_10W,201.21,20,7,2013,5,2,-6,-10,419,24.61,35.705
PIRATA_6S_10W,201.25,20,7,2013,6,41,-6,-10,419.4,24.56,35.705
PIRATA_6S_10W,201.29,20,7,2013,7,7,-6,-10,419.4,24.57,35.705
PIRATA_6S_10W,201.34,20,7,2013,8,2,-6,-10,419.3,24.58,35.706
PIRATA_6S_10W,201.38,20,7,2013,9,51,-6,-10,418.5,24.6,35.705
PIRATA_6S_10W,201.42,20,7,2013,10,25,-6,-10,418.1,24.6,35.706
PIRATA_6S_10W,201.46,20,7,2013,11,50,-6,-10,417.9,24.59,35.721
PIRATA_6S_10W,201.5,20,7,2013,12,6,-6,-10,417.5,24.62,35.711
PIRATA_6S_10W,201.54,20,7,2013,13,36,-6,-10,417.3,24.63,35.707
PIRATA_6S_10W,201.59,20,7,2013,14,2,-6,-10,417.1,24.67,35.709
PIRATA_6S_10W,201.63,20,7,2013,15,37,-6,-10,417.3,24.66,35.71
PIRATA_6S_10W,201.67,20,7,2013,16,2,-6,-10,417.9,24.6,35.711
PIRATA_6S_10W,201.71,20,7,2013,17,33,-6,-10,418.2,24.58,35.711
PIRATA_6S_10W,201.75,20,7,2013,18,11,-6,-10,418.4,24.58,35.712
PIRATA_6S_10W,201.79,20,7,2013,19,43,-6,-10,419.5,24.52,35.709
PIRATA_6S_10W,201.84,20,7,2013,20,15,-6,-10,420.5,24.48,35.708
PIRATA_6S_10W,201.88,20,7,2013,21,41,-6,-10,420.7,24.54,35.707
PIRATA_6S_10W,201.92,20,7,2013,22,57,-6,-10,420.9,24.56,35.706
PIRATA_6S_10W,201.96,20,7,2013,23,21,-6,-10,420.6,24.54,35.708
PIRATA_6S_10W,202,21,7,2013,0,0,-6,-10,420.4,24.55,35.709
PIRATA_6S_10W,202.04,21,7,2013,1,25,-6,-10,420.6,24.53,35.71
PIRATA_6S_10W,202.09,21,7,2013,2,57,-6,-10,420.7,24.52,35.711
PIRATA_6S_10W,202.13,21,7,2013,3,20,-6,-10,421.2,24.48,35.711
PIRATA_6S_10W,202.17,21,7,2013,4,57,-6,-10,422.2,24.48,35.711
PIRATA_6S_10W,202.21,21,7,2013,5,36,-6,-10,422.5,24.48,35.711
PIRATA_6S_10W,202.25,21,7,2013,6,4,-6,-10,422.8,24.45,35.711
PIRATA_6S_10W,202.29,21,7,2013,7,33,-6,-10,423.1,24.43,35.712
PIRATA_6S_10W,202.34,21,7,2013,8,11,-6,-10,423.3,24.45,35.713
PIRATA_6S_10W,202.38,21,7,2013,9,51,-6,-10,423.6,24.49,35.715
PIRATA_6S_10W,202.42,21,7,2013,10,19,-6,-10,423,24.53,35.715
PIRATA_6S_10W,202.46,21,7,2013,11,36,-6,-10,422.7,24.55,35.717
PIRATA_6S_10W,202.5,21,7,2013,12,6,-6,-10,422.8,24.6,35.718
PIRATA_6S_10W,202.54,21,7,2013,13,30,-6,-10,422.4,24.67,35.717
PIRATA_6S_10W,202.59,21,7,2013,14,46,-6,-10,422.6,24.71,35.719
PIRATA_6S_10W,202.63,21,7,2013,15,13,-6,-10,423.1,24.69,35.719
PIRATA_6S_10W,202.67,21,7,2013,16,53,-6,-10,423.3,24.66,35.72
PIRATA_6S_10W,202.71,21,7,2013,17,15,-6,-10,423.2,24.62,35.72
PIRATA_6S_10W,202.75,21,7,2013,18,43,-6,-10,423.6,24.58,35.721
PIRATA_6S_10W,202.79,21,7,2013,19,14,-6,-10,423.9,24.57,35.721
PIRATA_6S_10W,202.84,21,7,2013,20,47,-6,-10,424,24.54,35.722
PIRATA_6S_10W,202.88,21,7,2013,21,24,-6,-10,423.8,24.52,35.73
PIRATA_6S_10W,202.92,21,7,2013,22,44,-6,-10,423.5,24.54,35.72
PIRATA_6S_10W,202.96,21,7,2013,23,58,-6,-10,423.3,24.52,35.726
PIRATA_6S_10W,203,22,7,2013,0,27,-6,-10,423.2,24.52,35.726
PIRATA_6S_10W,203.04,22,7,2013,1,1,-6,-10,423.5,24.51,35.721
PIRATA_6S_10W,203.09,22,7,2013,2,34,-6,-10,424,24.5,35.721
PIRATA_6S_10W,203.13,22,7,2013,3,7,-6,-10,423.8,24.51,35.722
PIRATA_6S_10W,203.17,22,7,2013,4,38,-6,-10,423.9,24.48,35.723
PIRATA_6S_10W,203.21,22,7,2013,5,7,-6,-10,424.4,24.5,35.724
PIRATA_6S_10W,203.25,22,7,2013,6,43,-6,-10,424.4,24.45,35.726
PIRATA_6S_10W,203.29,22,7,2013,7,13,-6,-10,424.2,24.48,35.725
PIRATA_6S_10W,203.34,22,7,2013,8,2,-6,-10,424.5,24.46,35.726
PIRATA_6S_10W,203.38,22,7,2013,9,29,-6,-10,424.6,24.45,35.725
PIRATA_6S_10W,203.42,22,7,2013,10,59,-6,-10,424.2,24.47,35.73
PIRATA_6S_10W,203.46,22,7,2013,11,16,-6,-10,423.7,24.48,35.726
PIRATA_6S_10W,203.5,22,7,2013,12,16,-6,-10,422.7,24.49,35.726
PIRATA_6S_10W,203.54,22,7,2013,13,37,-6,-10,422.9,24.5,35.725
PIRATA_6S_10W,203.59,22,7,2013,14,1,-6,-10,422.5,24.54,35.726
PIRATA_6S_10W,203.63,22,7,2013,15,59,-6,-10,422.6,24.54,35.728
PIRATA_6S_10W,203.67,22,7,2013,16,28,-6,-10,421.9,24.54,35.728
PIRATA_6S_10W,203.71,22,7,2013,17,14,-6,-10,422.2,24.52,35.73
PIRATA_6S_10W,203.75,22,7,2013,18,55,-6,-10,422.5,24.49,35.735
PIRATA_6S_10W,203.79,22,7,2013,19,24,-6,-10,422.9,24.45,35.729
PIRATA_6S_10W,203.84,22,7,2013,20,8,-6,-10,423.4,24.43,35.728
PIRATA_6S_10W,203.88,22,7,2013,21,38,-6,-10,424,24.43,35.732
PIRATA_6S_10W,203.92,22,7,2013,22,11,-6,-10,424.4,24.41,35.73
PIRATA_6S_10W,203.96,22,7,2013,23,33,-6,-10,425.3,24.41,35.737
PIRATA_6S_10W,204,23,7,2013,0,14,-6,-10,425.6,24.38,35.735
PIRATA_6S_10W,204.04,23,7,2013,1,41,-6,-10,426,24.38,35.734
PIRATA_6S_10W,204.09,23,7,2013,2,20,-6,-10,426.2,24.39,35.736
PIRATA_6S_10W,204.13,23,7,2013,3,44,-6,-10,426.5,24.34,35.734
PIRATA_6S_10W,204.17,23,7,2013,4,16,-6,-10,426.6,24.3,35.734
PIRATA_6S_10W,204.21,23,7,2013,5,40,-6,-10,427.1,24.33,35.732
PIRATA_6S_10W,204.25,23,7,2013,6,30,-6,-10,427.4,24.34,35.734
PIRATA_6S_10W,204.29,23,7,2013,7,22,-6,-10,427.6,24.35,35.735
PIRATA_6S_10W,204.34,23,7,2013,8,13,-6,-10,427.5,24.37,35.738
PIRATA_6S_10W,204.38,23,7,2013,9,23,-6,-10,426.6,24.45,35.739
PIRATA_6S_10W,204.42,23,7,2013,10,3,-6,-10,425.6,24.47,35.74
PIRATA_6S_10W,204.46,23,7,2013,11,40,-6,-10,425,24.47,35.741
PIRATA_6S_10W,204.5,23,7,2013,12,38,-6,-10,424.7,24.45,35.744
PIRATA_6S_10W,204.54,23,7,2013,13,41,-6,-10,424.9,24.5,35.745
PIRATA_6S_10W,204.59,23,7,2013,14,7,-6,-10,424.9,24.52,35.744
PIRATA_6S_10W,204.63,23,7,2013,15,38,-6,-10,425.4,24.53,35.747
PIRATA_6S_10W,204.67,23,7,2013,16,58,-6,-10,425.7,24.49,35.749
PIRATA_6S_10W,204.71,23,7,2013,17,23,-6,-10,425.7,24.41,35.75
PIRATA_6S_10W,204.75,23,7,2013,18,53,-6,-10,425.4,24.45,35.751
PIRATA_6S_10W,204.79,23,7,2013,19,16,-6,-10,425.3,24.42,35.751
PIRATA_6S_10W,204.84,23,7,2013,20,44,-6,-10,425.1,24.39,35.749
PIRATA_6S_10W,204.88,23,7,2013,21,21,-6,-10,425.3,24.44,35.75
PIRATA_6S_10W,204.92,23,7,2013,22,46,-6,-10,425,24.47,35.754
PIRATA_6S_10W,204.96,23,7,2013,23,22,-6,-10,424.3,24.44,35.762
PIRATA_6S_10W,205,24,7,2013,0,56,-6,-10,423.6,24.43,35.763
PIRATA_6S_10W,205.04,24,7,2013,1,32,-6,-10,423.5,24.42,35.765
PIRATA_6S_10W,205.09,24,7,2013,2,16,-6,-10,424.4,24.41,35.767
PIRATA_6S_10W,205.13,24,7,2013,3,10,-6,-10,424.8,24.39,35.767
PIRATA_6S_10W,205.17,24,7,2013,4,40,-6,-10,424.6,24.38,35.768
PIRATA_6S_10W,205.21,24,7,2013,5,8,-6,-10,425.2,24.42,35.771
PIRATA_6S_10W,205.25,24,7,2013,6,41,-6,-10,425.5,24.42,35.773
PIRATA_6S_10W,205.29,24,7,2013,7,25,-6,-10,424.9,24.45,35.776
PIRATA_6S_10W,205.34,24,7,2013,8,47,-6,-10,424.3,24.47,35.777
PIRATA_6S_10W,205.38,24,7,2013,9,16,-6,-10,424.1,24.49,35.779
PIRATA_6S_10W,205.42,24,7,2013,10,41,-6,-10,423.6,24.52,35.78
PIRATA_6S_10W,205.46,24,7,2013,11,26,-6,-10,423.7,24.53,35.779
PIRATA_6S_10W,205.5,24,7,2013,12,12,-6,-10,423.6,24.56,35.779
PIRATA_6S_10W,205.54,24,7,2013,13,39,-6,-10,423.9,24.61,35.781
PIRATA_6S_10W,205.59,24,7,2013,14,17,-6,-10,425,24.61,35.783
PIRATA_6S_10W,205.63,24,7,2013,15,45,-6,-10,424.9,24.62,35.786
PIRATA_6S_10W,205.67,24,7,2013,16,10,-6,-10,425.3,24.59,35.786
PIRATA_6S_10W,205.71,24,7,2013,17,29,-6,-10,425.2,24.56,35.787
PIRATA_6S_10W,205.75,24,7,2013,18,6,-6,-10,424.9,24.54,35.787
PIRATA_6S_10W,205.79,24,7,2013,19,26,-6,-10,423.9,24.51,35.787
PIRATA_6S_10W,205.84,24,7,2013,20,13,-6,-10,423.7,24.49,35.79
PIRATA_6S_10W,205.88,24,7,2013,21,40,-6,-10,422.6,24.5,35.792
PIRATA_6S_10W,205.92,24,7,2013,22,20,-6,-10,420.6,24.59,35.804
PIRATA_6S_10W,205.96,24,7,2013,23,28,-6,-10,418.6,24.6,35.831
PIRATA_6S_10W,206,25,7,2013,0,53,-6,-10,418.3,24.57,35.836
PIRATA_6S_10W,206.04,25,7,2013,1,48,-6,-10,418.1,24.56,35.832
PIRATA_6S_10W,206.09,25,7,2013,2,18,-6,-10,417.5,24.54,35.837
PIRATA_6S_10W,206.13,25,7,2013,3,49,-6,-10,417.7,24.55,35.84
PIRATA_6S_10W,206.17,25,7,2013,4,10,-6,-10,417.2,24.57,35.835
PIRATA_6S_10W,206.21,25,7,2013,5,42,-6,-10,417.2,24.56,35.836
PIRATA_6S_10W,206.25,25,7,2013,6,27,-6,-10,416.7,24.57,35.837
PIRATA_6S_10W,206.29,25,7,2013,7,47,-6,-10,417.4,24.57,35.841
PIRATA_6S_10W,206.34,25,7,2013,8,27,-6,-10,418.1,24.58,35.844
PIRATA_6S_10W,206.38,25,7,2013,9,33,-6,-10,418.7,24.6,35.849
PIRATA_6S_10W,206.42,25,7,2013,10,46,-6,-10,418.9,24.61,35.864
PIRATA_6S_10W,206.46,25,7,2013,11,20,-6,-10,418.8,24.64,35.878
PIRATA_6S_10W,206.5,25,7,2013,12,49,-6,-10,418.9,24.65,35.85
PIRATA_6S_10W,206.54,25,7,2013,13,19,-6,-10,418.9,24.63,35.851
PIRATA_6S_10W,206.59,25,7,2013,14,9,-6,-10,419.1,24.64,35.853
PIRATA_6S_10W,206.63,25,7,2013,15,45,-6,-10,419.5,24.62,35.86
PIRATA_6S_10W,206.67,25,7,2013,16,26,-6,-10,420.8,24.55,35.869
PIRATA_6S_10W,206.71,25,7,2013,17,56,-6,-10,422.4,24.48,35.869
PIRATA_6S_10W,206.75,25,7,2013,18,33,-6,-10,423.3,24.46,35.871
PIRATA_6S_10W,206.79,25,7,2013,19,55,-6,-10,424.4,24.42,35.871
PIRATA_6S_10W,206.84,25,7,2013,20,52,-6,-10,425.3,24.4,35.872
PIRATA_6S_10W,206.88,25,7,2013,21,51,-6,-10,425.2,24.37,35.873
PIRATA_6S_10W,206.92,25,7,2013,22,21,-6,-10,425.4,24.38,35.874
PIRATA_6S_10W,206.96,25,7,2013,23,53,-6,-10,426.4,24.37,35.875
PIRATA_6S_10W,207,26,7,2013,0,24,-6,-10,426.6,24.36,35.876
PIRATA_6S_10W,207.04,26,7,2013,1,55,-6,-10,427.8,24.34,35.875
PIRATA_6S_10W,207.09,26,7,2013,2,25,-6,-10,429.2,24.31,35.876
PIRATA_6S_10W,207.13,26,7,2013,3,2,-6,-10,431.3,24.26,35.869
PIRATA_6S_10W,207.17,26,7,2013,4,36,-6,-10,432.5,24.24,35.86
PIRATA_6S_10W,207.21,26,7,2013,5,51,-6,-10,433.4,24.23,35.855
PIRATA_6S_10W,207.25,26,7,2013,6,22,-6,-10,433.7,24.22,35.855
PIRATA_6S_10W,207.29,26,7,2013,7,44,-6,-10,433.5,24.16,35.824
PIRATA_6S_10W,207.34,26,7,2013,8,18,-6,-10,432.5,24.17,35.762
PIRATA_6S_10W,207.38,26,7,2013,9,31,-6,-10,432.7,24.17,35.763
PIRATA_6S_10W,207.42,26,7,2013,10,55,-6,-10,431.2,24.21,35.76
PIRATA_6S_10W,207.46,26,7,2013,11,45,-6,-10,429.6,24.25,35.725
PIRATA_6S_10W,207.5,26,7,2013,12,9,-6,-10,429.8,24.32,35.716
PIRATA_6S_10W,207.54,26,7,2013,13,33,-6,-10,429.3,24.35,35.709
PIRATA_6S_10W,207.59,26,7,2013,14,0,-6,-10,430.2,24.38,35.706
PIRATA_6S_10W,207.63,26,7,2013,15,29,-6,-10,430.4,24.38,35.706
PIRATA_6S_10W,207.67,26,7,2013,16,46,-6,-10,429.5,24.42,35.709
PIRATA_6S_10W,207.71,26,7,2013,17,20,-6,-10,428.1,24.39,35.694
PIRATA_6S_10W,207.75,26,7,2013,18,10,-6,-10,427.8,24.36,35.682
PIRATA_6S_10W,207.79,26,7,2013,19,33,-6,-10,428,24.36,35.686
PIRATA_6S_10W,207.84,26,7,2013,20,56,-6,-10,426.7,24.38,35.687
PIRATA_6S_10W,207.88,26,7,2013,21,46,-6,-10,427.1,24.36,35.679
PIRATA_6S_10W,207.92,26,7,2013,22,23,-6,-10,426.9,24.36,35.674
PIRATA_6S_10W,207.96,26,7,2013,23,44,-6,-10,426,24.38,35.674
PIRATA_6S_10W,208,27,7,2013,0,18,-6,-10,426.4,24.38,35.673
PIRATA_6S_10W,208.04,27,7,2013,1,28,-6,-10,425.9,24.39,35.67
PIRATA_6S_10W,208.09,27,7,2013,2,14,-6,-10,426.3,24.38,35.665
PIRATA_6S_10W,208.13,27,7,2013,3,41,-6,-10,426.7,24.36,35.664
PIRATA_6S_10W,208.17,27,7,2013,4,16,-6,-10,425.9,24.38,35.665
PIRATA_6S_10W,208.21,27,7,2013,5,56,-6,-10,425.8,24.35,35.663
PIRATA_6S_10W,208.25,27,7,2013,6,38,-6,-10,426.2,24.35,35.659
PIRATA_6S_10W,208.29,27,7,2013,7,37,-6,-10,426.1,24.36,35.66
PIRATA_6S_10W,208.34,27,7,2013,8,7,-6,-10,426.3,24.35,35.66
PIRATA_6S_10W,208.38,27,7,2013,9,20,-6,-10,425.9,24.39,35.663
PIRATA_6S_10W,208.42,27,7,2013,10,8,-6,-10,425.7,24.43,35.661
PIRATA_6S_10W,208.46,27,7,2013,11,30,-6,-10,426.1,24.46,35.662
PIRATA_6S_10W,208.5,27,7,2013,12,2,-6,-10,424.3,24.55,35.663
PIRATA_6S_10W,208.54,27,7,2013,13,53,-6,-10,423.6,24.6,35.653
PIRATA_6S_10W,208.59,27,7,2013,14,14,-6,-10,423.8,24.6,35.648
PIRATA_6S_10W,208.63,27,7,2013,15,39,-6,-10,423.6,24.62,35.644
PIRATA_6S_10W,208.67,27,7,2013,16,6,-6,-10,423.2,24.63,35.643
PIRATA_6S_10W,208.71,27,7,2013,17,25,-6,-10,423,24.6,35.641
PIRATA_6S_10W,208.75,27,7,2013,18,46,-6,-10,422.5,24.59,35.637
PIRATA_6S_10W,208.79,27,7,2013,19,9,-6,-10,422.5,24.54,35.633
PIRATA_6S_10W,208.84,27,7,2013,20,3,-6,-10,421.8,24.52,35.628
PIRATA_6S_10W,208.88,27,7,2013,21,28,-6,-10,422.1,24.49,35.628
PIRATA_6S_10W,208.92,27,7,2013,22,52,-6,-10,422.1,24.47,35.631
PIRATA_6S_10W,208.96,27,7,2013,23,25,-6,-10,422.2,24.48,35.634
PIRATA_6S_10W,209,28,7,2013,0,49,-6,-10,422.3,24.45,35.634
PIRATA_6S_10W,209.04,28,7,2013,1,18,-6,-10,423.1,24.45,35.638
PIRATA_6S_10W,209.09,28,7,2013,2,56,-6,-10,423,24.43,35.639
PIRATA_6S_10W,209.13,28,7,2013,3,18,-6,-10,423.1,24.41,35.639
PIRATA_6S_10W,209.17,28,7,2013,4,58,-6,-10,423.4,24.39,35.642
PIRATA_6S_10W,209.21,28,7,2013,5,15,-6,-10,423.4,24.39,35.643
PIRATA_6S_10W,209.25,28,7,2013,6,57,-6,-10,423,24.43,35.642
PIRATA_6S_10W,209.29,28,7,2013,7,14,-6,-10,422.3,24.45,35.637
PIRATA_6S_10W,209.34,28,7,2013,8,56,-6,-10,421.5,24.48,35.635
PIRATA_6S_10W,209.38,28,7,2013,9,37,-6,-10,421.2,24.51,35.635
PIRATA_6S_10W,209.42,28,7,2013,10,25,-6,-10,420.9,24.54,35.634
PIRATA_6S_10W,209.46,28,7,2013,11,50,-6,-10,420.7,24.55,35.632
PIRATA_6S_10W,209.5,28,7,2013,12,11,-6,-10,420.3,24.6,35.631
PIRATA_6S_10W,209.54,28,7,2013,13,36,-6,-10,421.1,24.64,35.631
PIRATA_6S_10W,209.59,28,7,2013,14,1,-6,-10,421.6,24.67,35.631
PIRATA_6S_10W,209.63,28,7,2013,15,21,-6,-10,422.2,24.69,35.631
PIRATA_6S_10W,209.67,28,7,2013,16,49,-6,-10,422.4,24.63,35.633
PIRATA_6S_10W,209.71,28,7,2013,17,19,-6,-10,422.5,24.61,35.632
PIRATA_6S_10W,209.75,28,7,2013,18,47,-6,-10,422.2,24.59,35.632
PIRATA_6S_10W,209.79,28,7,2013,19,28,-6,-10,422,24.54,35.63
PIRATA_6S_10W,209.84,28,7,2013,20,0,-6,-10,421.8,24.53,35.63
PIRATA_6S_10W,209.88,28,7,2013,21,56,-6,-10,422.1,24.52,35.631
PIRATA_6S_10W,209.92,28,7,2013,22,14,-6,-10,421.4,24.52,35.631
PIRATA_6S_10W,209.96,28,7,2013,23,37,-6,-10,421.3,24.5,35.63
PIRATA_6S_10W,210,29,7,2013,0,27,-6,-10,421.4,24.49,35.631
PIRATA_6S_10W,210.04,29,7,2013,1,33,-6,-10,421,24.48,35.63
PIRATA_6S_10W,210.09,29,7,2013,2,20,-6,-10,421.8,24.47,35.63
PIRATA_6S_10W,210.13,29,7,2013,3,37,-6,-10,422.3,24.45,35.629
PIRATA_6S_10W,210.17,29,7,2013,4,32,-6,-10,421.9,24.45,35.629
PIRATA_6S_10W,210.21,29,7,2013,5,58,-6,-10,422.3,24.43,35.629
PIRATA_6S_10W,210.25,29,7,2013,6,31,-6,-10,422.5,24.45,35.63
PIRATA_6S_10W,210.29,29,7,2013,7,56,-6,-10,422.2,24.45,35.631
PIRATA_6S_10W,210.34,29,7,2013,8,25,-6,-10,421.6,24.46,35.631
PIRATA_6S_10W,210.38,29,7,2013,9,51,-6,-10,421.3,24.5,35.63
PIRATA_6S_10W,210.42,29,7,2013,10,11,-6,-10,421.1,24.52,35.629
PIRATA_6S_10W,210.46,29,7,2013,11,35,-6,-10,420.3,24.55,35.63
PIRATA_6S_10W,210.5,29,7,2013,12,57,-6,-10,420.8,24.58,35.629
PIRATA_6S_10W,210.54,29,7,2013,13,29,-6,-10,421.2,24.6,35.629
PIRATA_6S_10W,210.59,29,7,2013,14,43,-6,-10,421.3,24.61,35.629
PIRATA_6S_10W,210.63,29,7,2013,15,9,-6,-10,420.7,24.63,35.629
PIRATA_6S_10W,210.67,29,7,2013,16,51,-6,-10,420.2,24.63,35.626
PIRATA_6S_10W,210.71,29,7,2013,17,12,-6,-10,419.8,24.61,35.624
PIRATA_6S_10W,210.75,29,7,2013,18,49,-6,-10,419.3,24.58,35.621
PIRATA_6S_10W,210.79,29,7,2013,19,19,-6,-10,419,24.59,35.62
PIRATA_6S_10W,210.84,29,7,2013,20,54,-6,-10,418,24.57,35.619
PIRATA_6S_10W,210.88,29,7,2013,21,21,-6,-10,417.5,24.57,35.616
PIRATA_6S_10W,210.92,29,7,2013,22,53,-6,-10,417.4,24.56,35.615
PIRATA_6S_10W,210.96,29,7,2013,23,21,-6,-10,417.3,24.54,35.619
PIRATA_6S_10W,211,30,7,2013,0,4,-6,-10,417.1,24.54,35.614
