MOORING,DAY_OF_YEAR,DD,MM,YYYY,HH,SS,LATITUDE,LONGITUDE,FCO2_WAT,SST,SSS,ATM_PRE
,,,,,,,,,UATM,DEG_C,,
PIRATA_6S_10W,272.46,28,9,2008,11,22,-6,-10,408.7,24.38,36.0413,1015.4
PIRATA_6S_10W,272.5,28,9,2008,12,56,-6,-10,408.7,24.42,36.0415,1015
PIRATA_6S_10W,272.54,28,9,2008,13,12,-6,-10,407.9,24.47,36.0417,1014.3
PIRATA_6S_10W,272.58,28,9,2008,14,52,-6,-10,408.4,24.48,36.0419,1013.6
PIRATA_6S_10W,272.62,28,9,2008,15,58,-6,-10,409,24.44,36.0421,1012.8
PIRATA_6S_10W,272.67,28,9,2008,16,33,-6,-10,408.7,24.43,36.0423,1012.5
PIRATA_6S_10W,272.71,28,9,2008,17,7,-6,-10,408.8,24.39,36.0425,1012.8
PIRATA_6S_10W,272.75,28,9,2008,18,32,-6,-10,408.8,24.35,36.0428,1013.4
PIRATA_6S_10W,272.79,28,9,2008,19,57,-6,-10,408.4,24.31,36.043,1014.1
PIRATA_6S_10W,272.83,28,9,2008,20,39,-6,-10,408.5,24.3,36.0432,1014.8
PIRATA_6S_10W,272.88,28,9,2008,21,5,-6,-10,407.5,24.29,36.0434,1015.3
PIRATA_6S_10W,272.92,28,9,2008,22,38,-6,-10,407.3,24.3,36.0436,1016
PIRATA_6S_10W,272.96,28,9,2008,23,13,-6,-10,407.9,24.29,36.0438,1016.3
PIRATA_6S_10W,273,29,9,2008,0,58,-6,-10,407.7,24.29,36.044,1015.9
PIRATA_6S_10W,273.04,29,9,2008,1,17,-6,-10,407.5,24.28,36.0443,1015.5
PIRATA_6S_10W,273.08,29,9,2008,2,5,-6,-10,407.9,24.26,36.0447,1015.1
PIRATA_6S_10W,273.12,29,9,2008,3,29,-6,-10,408.1,24.24,36.045,1014.4
PIRATA_6S_10W,273.17,29,9,2008,4,57,-6,-10,407.4,24.26,36.0453,1014.2
PIRATA_6S_10W,273.21,29,9,2008,5,8,-6,-10,407.5,24.25,36.0457,1014.3
PIRATA_6S_10W,273.25,29,9,2008,6,0,-6,-10,407.3,24.23,36.046,1014.8
PIRATA_6S_10W,273.29,29,9,2008,7,23,-6,-10,408.2,24.24,36.0463,1015.3
PIRATA_6S_10W,273.33,29,9,2008,8,56,-6,-10,407.7,24.26,36.0467,1016.1
PIRATA_6S_10W,273.38,29,9,2008,9,21,-6,-10,408,24.28,36.047,1016.7
PIRATA_6S_10W,273.42,29,9,2008,10,16,-6,-10,408.5,24.32,36.0473,1016.9
PIRATA_6S_10W,273.46,29,9,2008,11,9,-6,-10,408.6,24.37,36.0477,1016.6
PIRATA_6S_10W,273.5,29,9,2008,12,9,-6,-10,409.1,24.43,36.048,1016
PIRATA_6S_10W,273.54,29,9,2008,13,37,-6,-10,409.9,24.45,36.0483,1015.5
PIRATA_6S_10W,273.58,29,9,2008,14,7,-6,-10,410.9,24.41,36.0487,1014.7
PIRATA_6S_10W,273.62,29,9,2008,15,48,-6,-10,410.4,24.43,36.049,1014.1
PIRATA_6S_10W,273.67,29,9,2008,16,36,-6,-10,411.1,24.4,36.0493,1013.8
PIRATA_6S_10W,273.71,29,9,2008,17,7,-6,-10,410.5,24.35,36.0497,1013.9
PIRATA_6S_10W,273.75,29,9,2008,18,42,-6,-10,409.9,24.34,36.05,1014.1
PIRATA_6S_10W,273.79,29,9,2008,19,15,-6,-10,409.9,24.32,36.0503,1014.3
PIRATA_6S_10W,273.83,29,9,2008,20,32,-6,-10,409.6,24.28,36.0507,1014.9
PIRATA_6S_10W,273.88,29,9,2008,21,7,-6,-10,408.9,24.27,36.051,1015.3
PIRATA_6S_10W,273.92,29,9,2008,22,48,-6,-10,409,24.26,36.0513,1015.6
PIRATA_6S_10W,273.96,29,9,2008,23,34,-6,-10,408.2,24.24,36.0517,1015.5
PIRATA_6S_10W,274,30,9,2008,0,51,-6,-10,407.7,24.24,36.052,1015.7
PIRATA_6S_10W,274.04,30,9,2008,1,20,-6,-10,407.8,24.23,36.0521,1014.8
PIRATA_6S_10W,274.08,30,9,2008,2,8,-6,-10,407.4,24.24,36.0522,1014.1
PIRATA_6S_10W,274.12,30,9,2008,3,41,-6,-10,407.5,24.22,36.0524,1014
PIRATA_6S_10W,274.17,30,9,2008,4,58,-6,-10,408.1,24.22,36.0525,1014.4
PIRATA_6S_10W,274.21,30,9,2008,5,19,-6,-10,408,24.21,36.0526,1014.5
PIRATA_6S_10W,274.25,30,9,2008,6,46,-6,-10,408.1,24.2,36.0527,1014.4
PIRATA_6S_10W,274.29,30,9,2008,7,17,-6,-10,408.7,24.21,36.0529,1015.1
PIRATA_6S_10W,274.33,30,9,2008,8,47,-6,-10,409.5,24.24,36.053,1015.4
PIRATA_6S_10W,274.38,30,9,2008,9,16,-6,-10,409.9,24.25,36.0531,1016.1
PIRATA_6S_10W,274.42,30,9,2008,10,46,-6,-10,410,24.25,36.0532,1016.6
PIRATA_6S_10W,274.46,30,9,2008,11,50,-6,-10,410,24.25,36.0534,1016.1
PIRATA_6S_10W,274.5,30,9,2008,12,52,-6,-10,411.9,24.28,36.0535,1015.8
PIRATA_6S_10W,274.54,30,9,2008,13,28,-6,-10,412.9,24.29,36.0536,1015.1
PIRATA_6S_10W,274.58,30,9,2008,14,4,-6,-10,411.6,24.31,36.0537,1014.6
PIRATA_6S_10W,274.62,30,9,2008,15,37,-6,-10,411,24.29,36.0539,1013.9
PIRATA_6S_10W,274.67,30,9,2008,16,56,-6,-10,410.6,24.29,36.054,1013.6
PIRATA_6S_10W,274.71,30,9,2008,17,45,-6,-10,410.1,24.28,36.0541,1013.4
PIRATA_6S_10W,274.75,30,9,2008,18,38,-6,-10,409.4,24.26,36.0542,1013.7
PIRATA_6S_10W,274.79,30,9,2008,19,26,-6,-10,409.7,24.25,36.0544,1014.3
PIRATA_6S_10W,274.83,30,9,2008,20,25,-6,-10,410.2,24.25,36.0545,1015.1
PIRATA_6S_10W,274.88,30,9,2008,21,16,-6,-10,409.7,24.23,36.0546,1015.7
PIRATA_6S_10W,274.92,30,9,2008,22,44,-6,-10,410,24.23,36.0547,1015.8
PIRATA_6S_10W,274.96,30,9,2008,23,1,-6,-10,411.2,24.23,36.0549,1016.1
PIRATA_6S_10W,275,1,10,2008,0,35,-6,-10,410.7,24.23,36.055,1015.9
PIRATA_6S_10W,275.04,1,10,2008,1,1,-6,-10,410.5,24.21,36.0555,1015.1
PIRATA_6S_10W,275.08,1,10,2008,2,23,-6,-10,410,24.21,36.0561,1014.2
PIRATA_6S_10W,275.12,1,10,2008,3,18,-6,-10,409.8,24.21,36.0566,1013.5
PIRATA_6S_10W,275.17,1,10,2008,4,42,-6,-10,410.2,24.19,36.0572,1013.3
PIRATA_6S_10W,275.21,1,10,2008,5,33,-6,-10,409.7,24.19,36.0577,1013.5
PIRATA_6S_10W,275.25,1,10,2008,6,0,-6,-10,409.9,24.18,36.0583,1013.9
PIRATA_6S_10W,275.29,1,10,2008,7,30,-6,-10,409.9,24.18,36.0588,1014.4
PIRATA_6S_10W,275.33,1,10,2008,8,0,-6,-10,409.8,24.19,36.0593,1014.7
PIRATA_6S_10W,275.38,1,10,2008,9,35,-6,-10,410,24.18,36.0599,1015.5
PIRATA_6S_10W,275.42,1,10,2008,10,6,-6,-10,410,24.23,36.0604,1016.1
PIRATA_6S_10W,275.46,1,10,2008,11,40,-6,-10,409.6,24.2,36.061,1016
PIRATA_6S_10W,275.5,1,10,2008,12,50,-6,-10,410.4,24.21,36.0615,1015.5
PIRATA_6S_10W,275.54,1,10,2008,13,17,-6,-10,409.9,24.23,36.062,1014.8
PIRATA_6S_10W,275.58,1,10,2008,14,49,-6,-10,409.5,24.22,36.0626,1014
PIRATA_6S_10W,275.62,1,10,2008,15,27,-6,-10,408.9,24.21,36.0631,1013.5
PIRATA_6S_10W,275.67,1,10,2008,16,54,-6,-10,409,24.2,36.0637,1013.1
PIRATA_6S_10W,275.71,1,10,2008,17,33,-6,-10,408.9,24.19,36.0642,1013.3
PIRATA_6S_10W,275.75,1,10,2008,18,59,-6,-10,408.9,24.19,36.0648,1013.8
PIRATA_6S_10W,275.79,1,10,2008,19,43,-6,-10,409.1,24.16,36.0653,1014.2
PIRATA_6S_10W,275.83,1,10,2008,20,43,-6,-10,409.2,24.17,36.0658,1014.7
PIRATA_6S_10W,275.88,1,10,2008,21,13,-6,-10,409.1,24.17,36.0664,1015.1
PIRATA_6S_10W,275.92,1,10,2008,22,48,-6,-10,409.7,24.16,36.0669,1015.8
PIRATA_6S_10W,275.96,1,10,2008,23,20,-6,-10,410.7,24.17,36.0675,1015.9
PIRATA_6S_10W,276,2,10,2008,0,52,-6,-10,409.8,24.16,36.068,1015.1
PIRATA_6S_10W,276.04,2,10,2008,1,49,-6,-10,410,24.16,36.0682,1014.4
PIRATA_6S_10W,276.08,2,10,2008,2,56,-6,-10,411,24.14,36.0685,1013.7
PIRATA_6S_10W,276.12,2,10,2008,3,33,-6,-10,410.5,24.14,36.0687,1013.4
PIRATA_6S_10W,276.17,2,10,2008,4,6,-6,-10,410.2,24.14,36.069,1012.8
PIRATA_6S_10W,276.21,2,10,2008,5,37,-6,-10,410.9,24.13,36.0692,1012.8
PIRATA_6S_10W,276.25,2,10,2008,6,8,-6,-10,411,24.13,36.0695,1013.3
PIRATA_6S_10W,276.29,2,10,2008,7,27,-6,-10,411.3,24.13,36.0698,1013.9
PIRATA_6S_10W,276.33,2,10,2008,8,54,-6,-10,411.4,24.12,36.07,1014.5
PIRATA_6S_10W,276.38,2,10,2008,9,34,-6,-10,411.1,24.14,36.0703,1015.1
PIRATA_6S_10W,276.42,2,10,2008,10,14,-6,-10,412,24.14,36.0705,1015.3
PIRATA_6S_10W,276.46,2,10,2008,11,2,-6,-10,411.9,24.17,36.0708,1015.4
PIRATA_6S_10W,276.5,2,10,2008,12,40,-6,-10,411.5,24.16,36.071,1014.6
PIRATA_6S_10W,276.54,2,10,2008,13,9,-6,-10,412,24.19,36.0713,1013.8
PIRATA_6S_10W,276.58,2,10,2008,14,54,-6,-10,411.8,24.18,36.0715,1012.9
PIRATA_6S_10W,276.62,2,10,2008,15,14,-6,-10,412.1,24.17,36.0718,1011.9
PIRATA_6S_10W,276.67,2,10,2008,16,51,-6,-10,412.1,24.17,36.072,1011.8
PIRATA_6S_10W,276.71,2,10,2008,17,16,-6,-10,412.2,24.16,36.0723,1011.5
PIRATA_6S_10W,276.75,2,10,2008,18,39,-6,-10,412.4,24.16,36.0725,1011.6
PIRATA_6S_10W,276.79,2,10,2008,19,6,-6,-10,412.2,24.14,36.0728,1012.3
PIRATA_6S_10W,276.83,2,10,2008,20,34,-6,-10,412.4,24.12,36.073,1013
PIRATA_6S_10W,276.88,2,10,2008,21,29,-6,-10,412.7,24.12,36.0732,1013.9
PIRATA_6S_10W,276.92,2,10,2008,22,17,-6,-10,413.4,24.12,36.0735,1014.6
PIRATA_6S_10W,276.96,2,10,2008,23,5,-6,-10,413,24.11,36.0737,1015
PIRATA_6S_10W,277,3,10,2008,0,8,-6,-10,413,24.1,36.074,1014.4
PIRATA_6S_10W,277.04,3,10,2008,1,37,-6,-10,412.8,24.11,36.0741,1014
PIRATA_6S_10W,277.08,3,10,2008,2,8,-6,-10,412.8,24.1,36.0742,1013.1
PIRATA_6S_10W,277.12,3,10,2008,3,39,-6,-10,412.7,24.1,36.0742,1013
PIRATA_6S_10W,277.17,3,10,2008,4,21,-6,-10,413.2,24.1,36.0743,1012.9
PIRATA_6S_10W,277.21,3,10,2008,5,50,-6,-10,413.6,24.09,36.0744,1012.9
PIRATA_6S_10W,277.25,3,10,2008,6,29,-6,-10,413.6,24.1,36.0745,1013.3
PIRATA_6S_10W,277.29,3,10,2008,7,58,-6,-10,413.6,24.09,36.0746,1014
PIRATA_6S_10W,277.33,3,10,2008,8,41,-6,-10,413.4,24.08,36.0747,1014.4
PIRATA_6S_10W,277.38,3,10,2008,9,0,-6,-10,413.5,24.1,36.0747,1015.1
PIRATA_6S_10W,277.42,3,10,2008,10,0,-6,-10,413.2,24.12,36.0748,1015.4
PIRATA_6S_10W,277.46,3,10,2008,11,7,-6,-10,413.3,24.14,36.0749,1015
PIRATA_6S_10W,277.5,3,10,2008,12,27,-6,-10,413.6,24.17,36.075,1014.6
PIRATA_6S_10W,277.54,3,10,2008,13,16,-6,-10,413.2,24.18,36.0751,1013.7
PIRATA_6S_10W,277.58,3,10,2008,14,53,-6,-10,413.4,24.18,36.0752,1013.2
PIRATA_6S_10W,277.62,3,10,2008,15,20,-6,-10,413.6,24.17,36.0752,1012.6
PIRATA_6S_10W,277.67,3,10,2008,16,56,-6,-10,413.4,24.16,36.0753,1012.5
PIRATA_6S_10W,277.71,3,10,2008,17,27,-6,-10,413.2,24.14,36.0754,1012.8
PIRATA_6S_10W,277.75,3,10,2008,18,57,-6,-10,413,24.12,36.0755,1013.2
PIRATA_6S_10W,277.79,3,10,2008,19,35,-6,-10,412.8,24.12,36.0756,1013.4
PIRATA_6S_10W,277.83,3,10,2008,20,55,-6,-10,412.7,24.1,36.0757,1013.8
PIRATA_6S_10W,277.88,3,10,2008,21,21,-6,-10,413.1,24.09,36.0757,1014.2
PIRATA_6S_10W,277.92,3,10,2008,22,41,-6,-10,413,24.09,36.0758,1014.2
PIRATA_6S_10W,277.96,3,10,2008,23,30,-6,-10,413.7,24.09,36.0759,1014.4
PIRATA_6S_10W,278,4,10,2008,0,30,-6,-10,414,24.09,36.076,1014.4
PIRATA_6S_10W,278.04,4,10,2008,1,57,-6,-10,413.3,24.07,36.0761,1013.3
PIRATA_6S_10W,278.08,4,10,2008,2,27,-6,-10,413.5,24.08,36.0762,1012.5
PIRATA_6S_10W,278.12,4,10,2008,3,15,-6,-10,414,24.06,36.0764,1011.9
PIRATA_6S_10W,278.17,4,10,2008,4,18,-6,-10,414,24.07,36.0765,1011.9
PIRATA_6S_10W,278.21,4,10,2008,5,51,-6,-10,413.8,24.05,36.0766,1012.5
PIRATA_6S_10W,278.25,4,10,2008,6,19,-6,-10,414.2,24.05,36.0768,1013.2
PIRATA_6S_10W,278.29,4,10,2008,7,53,-6,-10,415.9,24.04,36.0769,1013.5
PIRATA_6S_10W,278.33,4,10,2008,8,19,-6,-10,414.8,24.05,36.077,1013.9
PIRATA_6S_10W,278.38,4,10,2008,9,49,-6,-10,414.1,24.05,36.0771,1014.4
PIRATA_6S_10W,278.42,4,10,2008,10,31,-6,-10,413.8,24.08,36.0773,1014.5
PIRATA_6S_10W,278.46,4,10,2008,11,58,-6,-10,413.1,24.1,36.0774,1014.3
PIRATA_6S_10W,278.5,4,10,2008,12,39,-6,-10,414,24.12,36.0775,1013.8
PIRATA_6S_10W,278.54,4,10,2008,13,8,-6,-10,413.6,24.16,36.0776,1013.1
PIRATA_6S_10W,278.58,4,10,2008,14,42,-6,-10,414.8,24.17,36.0778,1012.3
PIRATA_6S_10W,278.62,4,10,2008,15,16,-6,-10,414.6,24.17,36.0779,1011.5
PIRATA_6S_10W,278.67,4,10,2008,16,44,-6,-10,414.1,24.16,36.078,1011.4
PIRATA_6S_10W,278.71,4,10,2008,17,13,-6,-10,414.1,24.13,36.0781,1011.5
PIRATA_6S_10W,278.75,4,10,2008,18,42,-6,-10,413.8,24.11,36.0783,1011.9
PIRATA_6S_10W,278.79,4,10,2008,19,10,-6,-10,413.5,24.1,36.0784,1012.2
PIRATA_6S_10W,278.83,4,10,2008,20,39,-6,-10,414.4,24.07,36.0785,1012.5
PIRATA_6S_10W,278.88,4,10,2008,21,3,-6,-10,414,24.07,36.0786,1013.2
PIRATA_6S_10W,278.92,4,10,2008,22,48,-6,-10,413.6,24.08,36.0788,1013.5
PIRATA_6S_10W,278.96,4,10,2008,23,34,-6,-10,413.4,24.07,36.0789,1013.5
PIRATA_6S_10W,279,5,10,2008,0,41,-6,-10,414.4,24.05,36.079,1012.9
PIRATA_6S_10W,279.04,5,10,2008,1,13,-6,-10,414.8,24.03,36.0791,1012
PIRATA_6S_10W,279.08,5,10,2008,2,46,-6,-10,414.3,24.05,36.0793,1011.1
PIRATA_6S_10W,279.12,5,10,2008,3,14,-6,-10,414.6,24.03,36.0794,1010.8
PIRATA_6S_10W,279.17,5,10,2008,4,43,-6,-10,414.9,24.03,36.0795,1010.5
PIRATA_6S_10W,279.21,5,10,2008,5,22,-6,-10,414.7,24.03,36.0796,1010.5
PIRATA_6S_10W,279.25,5,10,2008,6,50,-6,-10,415.4,24.03,36.0798,1010.8
PIRATA_6S_10W,279.29,5,10,2008,7,39,-6,-10,414.9,24.02,36.0799,1011.1
PIRATA_6S_10W,279.33,5,10,2008,8,50,-6,-10,414.6,24.03,36.08,1011.7
PIRATA_6S_10W,279.38,5,10,2008,9,18,-6,-10,414.3,24.02,36.0801,1012.2
PIRATA_6S_10W,279.42,5,10,2008,10,49,-6,-10,414.6,24.03,36.0802,1012.4
PIRATA_6S_10W,279.46,5,10,2008,11,6,-6,-10,413.6,24.05,36.0804,1012.4
PIRATA_6S_10W,279.5,5,10,2008,12,18,-6,-10,414,24.07,36.0805,1012.3
PIRATA_6S_10W,279.54,5,10,2008,13,1,-6,-10,414.5,24.07,36.0806,1011.7
PIRATA_6S_10W,279.58,5,10,2008,14,25,-6,-10,413.9,24.09,36.0807,1011.3
PIRATA_6S_10W,279.62,5,10,2008,15,53,-6,-10,414.5,24.1,36.0809,1010.8
PIRATA_6S_10W,279.67,5,10,2008,16,31,-6,-10,413.8,24.07,36.081,1010.5
PIRATA_6S_10W,279.71,5,10,2008,17,10,-6,-10,414.2,24.06,36.0811,1010.5
PIRATA_6S_10W,279.75,5,10,2008,18,36,-6,-10,415,24.04,36.0812,1011.2
PIRATA_6S_10W,279.79,5,10,2008,19,58,-6,-10,415.1,24.03,36.0814,1011.4
PIRATA_6S_10W,279.83,5,10,2008,20,34,-6,-10,415.6,24.03,36.0815,1011.8
PIRATA_6S_10W,279.88,5,10,2008,21,5,-6,-10,414.8,24.03,36.0816,1012.6
PIRATA_6S_10W,279.92,5,10,2008,22,55,-6,-10,415,24.02,36.0817,1013.2
PIRATA_6S_10W,279.96,5,10,2008,23,15,-6,-10,415.1,24.02,36.0819,1013.8
PIRATA_6S_10W,280,6,10,2008,0,38,-6,-10,415.1,24,36.082,1013.3
PIRATA_6S_10W,280.04,6,10,2008,1,9,-6,-10,415.4,24,36.0821,1012.5
PIRATA_6S_10W,280.08,6,10,2008,2,50,-6,-10,414.8,24,36.0822,1011.7
PIRATA_6S_10W,280.12,6,10,2008,3,17,-6,-10,414.8,23.99,36.0824,1011.4
PIRATA_6S_10W,280.17,6,10,2008,4,35,-6,-10,414.7,23.98,36.0825,1011.5
PIRATA_6S_10W,280.21,6,10,2008,5,42,-6,-10,416.1,23.98,36.0826,1012.2
PIRATA_6S_10W,280.25,6,10,2008,6,16,-6,-10,415.6,23.98,36.0827,1012.7
PIRATA_6S_10W,280.29,6,10,2008,7,6,-6,-10,415.3,23.98,36.0829,1013.3
PIRATA_6S_10W,280.33,6,10,2008,8,8,-6,-10,415.3,24.01,36.083,1014.1
PIRATA_6S_10W,280.38,6,10,2008,9,27,-6,-10,414.8,24.03,36.0831,1014.6
PIRATA_6S_10W,280.42,6,10,2008,10,56,-6,-10,414.9,24.03,36.0832,1014.6
PIRATA_6S_10W,280.46,6,10,2008,11,23,-6,-10,415,24.05,36.0834,1014.5
PIRATA_6S_10W,280.5,6,10,2008,12,1,-6,-10,415.6,24.08,36.0835,1014.2
PIRATA_6S_10W,280.54,6,10,2008,13,37,-6,-10,414.9,24.13,36.0836,1013.6
PIRATA_6S_10W,280.58,6,10,2008,14,10,-6,-10,415.9,24.18,36.0838,1013
PIRATA_6S_10W,280.62,6,10,2008,15,55,-6,-10,415.7,24.16,36.0839,1012.5
PIRATA_6S_10W,280.67,6,10,2008,16,27,-6,-10,416,24.14,36.084,1012.6
PIRATA_6S_10W,280.71,6,10,2008,17,29,-6,-10,415.7,24.11,36.0841,1012.7
PIRATA_6S_10W,280.75,6,10,2008,18,5,-6,-10,415.5,24.11,36.0843,1013.2
PIRATA_6S_10W,280.79,6,10,2008,19,29,-6,-10,415.3,24.08,36.0844,1013.6
PIRATA_6S_10W,280.83,6,10,2008,20,8,-6,-10,415,24.05,36.0845,1014
PIRATA_6S_10W,280.88,6,10,2008,21,46,-6,-10,414.7,24.04,36.0846,1014.6
PIRATA_6S_10W,280.92,6,10,2008,22,7,-6,-10,415.2,24.05,36.0848,1015.2
PIRATA_6S_10W,280.96,6,10,2008,23,36,-6,-10,414.9,24.03,36.0849,1015.4
PIRATA_6S_10W,281,7,10,2008,0,5,-6,-10,415.7,24.02,36.085,1015
PIRATA_6S_10W,281.04,7,10,2008,1,30,-6,-10,415.1,24.01,36.0849,1014.4
PIRATA_6S_10W,281.08,7,10,2008,2,51,-6,-10,414.9,24.01,36.0848,1013.9
PIRATA_6S_10W,281.12,7,10,2008,3,25,-6,-10,414.9,24.01,36.0848,1013.6
PIRATA_6S_10W,281.17,7,10,2008,4,5,-6,-10,415.2,24,36.0847,1013.8
PIRATA_6S_10W,281.21,7,10,2008,5,53,-6,-10,416.2,24,36.0846,1014.2
PIRATA_6S_10W,281.25,7,10,2008,6,17,-6,-10,416.2,24,36.0845,1014.6
PIRATA_6S_10W,281.29,7,10,2008,7,50,-6,-10,416.5,24.02,36.0844,1015.4
PIRATA_6S_10W,281.33,7,10,2008,8,22,-6,-10,416,24.03,36.0843,1016.2
PIRATA_6S_10W,281.38,7,10,2008,9,7,-6,-10,415.9,24.06,36.0843,1016.5
PIRATA_6S_10W,281.42,7,10,2008,10,40,-6,-10,415.1,24.09,36.0842,1016.2
PIRATA_6S_10W,281.46,7,10,2008,11,2,-6,-10,415.5,24.16,36.0841,1016
PIRATA_6S_10W,281.5,7,10,2008,12,25,-6,-10,415.3,24.21,36.084,1015.2
PIRATA_6S_10W,281.54,7,10,2008,13,49,-6,-10,416.7,24.26,36.0839,1014
PIRATA_6S_10W,281.58,7,10,2008,14,3,-6,-10,416.7,24.3,36.0838,1013.1
PIRATA_6S_10W,281.62,7,10,2008,15,39,-6,-10,417,24.27,36.0838,1012.4
PIRATA_6S_10W,281.67,7,10,2008,16,59,-6,-10,416.5,24.26,36.0837,1011.9
PIRATA_6S_10W,281.71,7,10,2008,17,38,-6,-10,416.6,24.21,36.0836,1012
PIRATA_6S_10W,281.75,7,10,2008,18,19,-6,-10,416.2,24.19,36.0835,1012.6
PIRATA_6S_10W,281.79,7,10,2008,19,43,-6,-10,416.2,24.16,36.0834,1013.6
PIRATA_6S_10W,281.83,7,10,2008,20,10,-6,-10,415.8,24.12,36.0833,1014.5
PIRATA_6S_10W,281.88,7,10,2008,21,53,-6,-10,414.7,24.12,36.0832,1015.1
PIRATA_6S_10W,281.92,7,10,2008,22,9,-6,-10,415,24.09,36.0832,1015.6
PIRATA_6S_10W,281.96,7,10,2008,23,4,-6,-10,414.7,24.08,36.0831,1015.8
PIRATA_6S_10W,282,8,10,2008,0,13,-6,-10,414.2,24.07,36.083,1015.5
PIRATA_6S_10W,282.04,8,10,2008,1,43,-6,-10,413.9,24.07,36.083,1014.9
PIRATA_6S_10W,282.08,8,10,2008,2,18,-6,-10,414.1,24.05,36.0831,1014.3
PIRATA_6S_10W,282.12,8,10,2008,3,45,-6,-10,414.5,24.05,36.0831,1013.8
PIRATA_6S_10W,282.17,8,10,2008,4,19,-6,-10,414.9,24.05,36.0832,1013.7
PIRATA_6S_10W,282.21,8,10,2008,5,43,-6,-10,415.5,24.04,36.0832,1014
PIRATA_6S_10W,282.25,8,10,2008,6,11,-6,-10,414.9,24.05,36.0832,1014.4
PIRATA_6S_10W,282.29,8,10,2008,7,34,-6,-10,414.4,24.05,36.0833,1015
PIRATA_6S_10W,282.33,8,10,2008,8,8,-6,-10,414.2,24.09,36.0833,1015.3
PIRATA_6S_10W,282.38,8,10,2008,9,38,-6,-10,414.2,24.14,36.0834,1015.8
PIRATA_6S_10W,282.42,8,10,2008,10,14,-6,-10,414.6,24.14,36.0834,1015.8
PIRATA_6S_10W,282.46,8,10,2008,11,47,-6,-10,415.1,24.2,36.0835,1015.5
PIRATA_6S_10W,282.5,8,10,2008,12,24,-6,-10,414.8,24.26,36.0835,1015
PIRATA_6S_10W,282.54,8,10,2008,13,15,-6,-10,415.1,24.35,36.0835,1014
PIRATA_6S_10W,282.58,8,10,2008,14,32,-6,-10,415.7,24.3,36.0836,1013
PIRATA_6S_10W,282.62,8,10,2008,15,45,-6,-10,415.5,24.3,36.0836,1012.7
PIRATA_6S_10W,282.67,8,10,2008,16,22,-6,-10,415,24.26,36.0837,1012.4
PIRATA_6S_10W,282.71,8,10,2008,17,6,-6,-10,414.9,24.23,36.0837,1012.4
PIRATA_6S_10W,282.75,8,10,2008,18,25,-6,-10,414.8,24.2,36.0838,1012.6
PIRATA_6S_10W,282.79,8,10,2008,19,21,-6,-10,413.8,24.16,36.0838,1013.2
PIRATA_6S_10W,282.83,8,10,2008,20,14,-6,-10,413.5,24.16,36.0838,1013.8
PIRATA_6S_10W,282.88,8,10,2008,21,0,-6,-10,413.1,24.14,36.0839,1014.2
PIRATA_6S_10W,282.92,8,10,2008,22,22,-6,-10,412.9,24.12,36.0839,1014.6
PIRATA_6S_10W,282.96,8,10,2008,23,23,-6,-10,413.8,24.1,36.084,1014.6
PIRATA_6S_10W,283,9,10,2008,0,51,-6,-10,413.3,24.1,36.084,1014.2
PIRATA_6S_10W,283.04,9,10,2008,1,21,-6,-10,413.5,24.11,36.084,1013.5
PIRATA_6S_10W,283.08,9,10,2008,2,50,-6,-10,413.4,24.1,36.0839,1012.5
PIRATA_6S_10W,283.12,9,10,2008,3,34,-6,-10,414.3,24.1,36.0839,1011.7
PIRATA_6S_10W,283.17,9,10,2008,4,49,-6,-10,414.4,24.1,36.0838,1011.9
PIRATA_6S_10W,283.21,9,10,2008,5,27,-6,-10,414.6,24.08,36.0838,1012
PIRATA_6S_10W,283.25,9,10,2008,6,1,-6,-10,414,24.08,36.0838,1012.4
PIRATA_6S_10W,283.29,9,10,2008,7,27,-6,-10,413.8,24.08,36.0837,1012.8
PIRATA_6S_10W,283.33,9,10,2008,8,8,-6,-10,413.5,24.1,36.0837,1013.4
PIRATA_6S_10W,283.38,9,10,2008,9,32,-6,-10,413.9,24.12,36.0836,1014.1
PIRATA_6S_10W,283.42,9,10,2008,10,12,-6,-10,413.8,24.18,36.0836,1014
PIRATA_6S_10W,283.46,9,10,2008,11,20,-6,-10,414.2,24.29,36.0835,1013.8
PIRATA_6S_10W,283.5,9,10,2008,12,21,-6,-10,415.7,24.38,36.0835,1013.1
PIRATA_6S_10W,283.54,9,10,2008,13,47,-6,-10,416.1,24.45,36.0835,1012.2
PIRATA_6S_10W,283.58,9,10,2008,14,10,-6,-10,417.9,24.48,36.0834,1011.6
PIRATA_6S_10W,283.62,9,10,2008,15,49,-6,-10,419,24.45,36.0834,1011
PIRATA_6S_10W,283.67,9,10,2008,16,5,-6,-10,419.3,24.43,36.0833,1010.7
PIRATA_6S_10W,283.71,9,10,2008,17,36,-6,-10,418.7,24.42,36.0833,1010.7
PIRATA_6S_10W,283.75,9,10,2008,18,3,-6,-10,417.9,24.34,36.0832,1011
PIRATA_6S_10W,283.79,9,10,2008,19,31,-6,-10,417.5,24.28,36.0832,1011.6
PIRATA_6S_10W,283.83,9,10,2008,20,7,-6,-10,416.1,24.23,36.0832,1012.5
PIRATA_6S_10W,283.88,9,10,2008,21,39,-6,-10,415.6,24.21,36.0831,1013
PIRATA_6S_10W,283.92,9,10,2008,22,6,-6,-10,414.6,24.21,36.0831,1013.4
